facility_cd,company_name,full_address,품종,품종상세,품명,임대내용,요금,요금_표시,판매여부
1000000424,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),시설임대료,빈소+접객실,접객실,301호실,500000,"500,000",Y
1000000424,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),시설임대료,빈소/분향실,분향실 ,201호실 ,300000,"300,000",Y
1000000424,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),시설임대료,빈소/분향실,분향실,301호실,300000,"300,000",Y
1000000424,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),시설임대료,염습실/입관실,입관실 사용료,1회,350000,"350,000",Y
1000000424,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),시설임대료,염습실/입관실,입관비(2인 1조),1회,350000,"350,000",Y
1000000424,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),시설임대료,기타,발인실,1회,100000,"100,000",Y
1000000424,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),안치실이용료,일반,안치료,1일 기준,100000,"100,000",Y
1000000424,함양성심병원장례식장,경상남도 함양군 함양읍 용평1길 5 (용평리),기타,-,-,-,0,,N
1000000732,중앙병원장례예식장,"울산광역시 남구 문수로480번길 10 (신정동, 중앙병원)",시설임대료,염습실/입관실,입관실 사용료,1일,200000,"200,000",Y
1000000732,중앙병원장례예식장,"울산광역시 남구 문수로480번길 10 (신정동, 중앙병원)",시설임대료,기타,빈소사용료 (로얄실),1일/24시간 기준,600000,"600,000",Y
1000000732,중앙병원장례예식장,"울산광역시 남구 문수로480번길 10 (신정동, 중앙병원)",시설임대료,기타,빈소사용료 (특1실),1일/24시간 기준,400000,"400,000",Y
1000000732,중앙병원장례예식장,"울산광역시 남구 문수로480번길 10 (신정동, 중앙병원)",시설임대료,기타,빈소사용료 (특2실),1일/24시간 기준 ,300000,"300,000",Y
1000000732,중앙병원장례예식장,"울산광역시 남구 문수로480번길 10 (신정동, 중앙병원)",시설임대료,기타,빈소사용료 (일반실),1일/24시간 기준,100000,"100,000",Y
1000000732,중앙병원장례예식장,"울산광역시 남구 문수로480번길 10 (신정동, 중앙병원)",시설임대료,기타,영결식장 사용료,1회,50000,"50,000",Y
1000000732,중앙병원장례예식장,"울산광역시 남구 문수로480번길 10 (신정동, 중앙병원)",안치실이용료,일반,안치료,1일/24시간 기준,100000,"100,000",Y
1000000732,중앙병원장례예식장,"울산광역시 남구 문수로480번길 10 (신정동, 중앙병원)",기타,-,-,-,0,,N
7000000368,화성중앙종합병원장례식장,"경기도 화성시 향남읍 발안로 5 (평리, 화성중앙병원)",시설임대료,염습실/입관실,특실,1시간,35000,"35,000",Y
7000000368,화성중앙종합병원장례식장,"경기도 화성시 향남읍 발안로 5 (평리, 화성중앙병원)",시설임대료,염습실/입관실,입관실사용료,"상조사,자체입관시",300000,"300,000",Y
7000000368,화성중앙종합병원장례식장,"경기도 화성시 향남읍 발안로 5 (평리, 화성중앙병원)",시설임대료,기타,106호,1시간,15000,"15,000",Y
7000000368,화성중앙종합병원장례식장,"경기도 화성시 향남읍 발안로 5 (평리, 화성중앙병원)",시설임대료,기타,103호,1시간,30000,"30,000",Y
7000000368,화성중앙종합병원장례식장,"경기도 화성시 향남읍 발안로 5 (평리, 화성중앙병원)",안치실이용료,일반,안치실사용료,1일,120000,"120,000",Y
7000000368,화성중앙종합병원장례식장,"경기도 화성시 향남읍 발안로 5 (평리, 화성중앙병원)",기타,-,-,-,0,,N
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,빈소/분향실,VIP1호실,396.7,925000,"925,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,빈소/분향실,특2호실,314.1,720000,"720,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,빈소/분향실,특3호실,314.1,720000,"720,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,빈소/분향실,특5호실,314.1,720000,"720,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,빈소/분향실,6호실,181.9,500000,"500,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,빈소/분향실,7호실,181.9,500000,"500,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,빈소/분향실,8호실,181.9,500000,"500,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,빈소/분향실,9호실,181.9,500000,"500,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,염습실/입관실,염습실,null,350000,"350,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",시설임대료,기타,영결식장,null,250000,"250,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",안치실이용료,기타,안치실,null,180000,"180,000",Y
7000002661,쉴낙원 당진장례식장,"충청남도 당진시 남부로 28 (채운동, 당진장례식장)",기타,-,-,-,0,,N
1000000795,추병원장례식장,경기도 의정부시 평화로 650 (의정부동),시설임대료,빈소+접객실,"일반실 (분향실,접객실)",시간당,16000,"16,000",Y
1000000795,추병원장례식장,경기도 의정부시 평화로 650 (의정부동),시설임대료,빈소+접객실,"특   실 (분향실,접객실)",시간당,22000,"22,000",Y
1000000795,추병원장례식장,경기도 의정부시 평화로 650 (의정부동),안치실이용료,일반,안치료,시간당,8000,"8,000",Y
1000000795,추병원장례식장,경기도 의정부시 평화로 650 (의정부동),기타,-,-,-,0,,N
1000000678,전북대학교병원장례식장,"전라북도 전주시 덕진구 건지로 20 (금암동, 전북대학병원)",시설임대료,빈소+접객실,장례식장 임대료,특1호실(320.6m2)/ 1일단간,1320000,"1,320,000",Y
1000000678,전북대학교병원장례식장,"전라북도 전주시 덕진구 건지로 20 (금암동, 전북대학병원)",시설임대료,빈소+접객실,장례식장 임대료,"2호실,3호실(201.6m2)/1일단간",840000,"840,000",Y
1000000678,전북대학교병원장례식장,"전라북도 전주시 덕진구 건지로 20 (금암동, 전북대학병원)",시설임대료,빈소+접객실,장례식장 임대료,5호실(257.8m2)/1일단간,1070000,"1,070,000",Y
1000000678,전북대학교병원장례식장,"전라북도 전주시 덕진구 건지로 20 (금암동, 전북대학병원)",시설임대료,빈소+접객실,장례식장 임대료,6호실(171.9m2)/1일단간,720000,"720,000",Y
1000000678,전북대학교병원장례식장,"전라북도 전주시 덕진구 건지로 20 (금암동, 전북대학병원)",시설임대료,빈소+접객실,장례식장 임대료,7호실(156.5m2)/1일단간,600000,"600,000",Y
1000000678,전북대학교병원장례식장,"전라북도 전주시 덕진구 건지로 20 (금암동, 전북대학병원)",안치실이용료,일반,안치실 임대료,1실/24시간,48000,"48,000",Y
1000000678,전북대학교병원장례식장,"전라북도 전주시 덕진구 건지로 20 (금암동, 전북대학병원)",기타,-,-,-,0,,N
1000000523,효자장례타운,전라북도 전주시 완산구 콩쥐팥쥐로 1705-36 (효자동3가),시설임대료,기타,101호,1일 기준,1400000,"1,400,000",Y
1000000523,효자장례타운,전라북도 전주시 완산구 콩쥐팥쥐로 1705-36 (효자동3가),시설임대료,기타,201호,1일 기준,1800000,"1,800,000",Y
1000000523,효자장례타운,전라북도 전주시 완산구 콩쥐팥쥐로 1705-36 (효자동3가),시설임대료,기타,301호,1일 기준,1800000,"1,800,000",Y
1000000523,효자장례타운,전라북도 전주시 완산구 콩쥐팥쥐로 1705-36 (효자동3가),시설임대료,기타,401호,1일 기준,600000,"600,000",Y
1000000523,효자장례타운,전라북도 전주시 완산구 콩쥐팥쥐로 1705-36 (효자동3가),시설임대료,기타,402호,1일 기준,600000,"600,000",Y
1000000523,효자장례타운,전라북도 전주시 완산구 콩쥐팥쥐로 1705-36 (효자동3가),안치실이용료,일반,안치료,1일 기준,80000,"80,000",Y
1000000523,효자장례타운,전라북도 전주시 완산구 콩쥐팥쥐로 1705-36 (효자동3가),기타,-,-,-,0,,N
7000001039,녹동농협 장례식장,전라남도 고흥군 도양읍 거금로 80 (봉암리),시설임대료,빈소+접객실,            1분향소접객실,            시간당,40000,"40,000",Y
7000001039,녹동농협 장례식장,전라남도 고흥군 도양읍 거금로 80 (봉암리),시설임대료,빈소+접객실,            2분향소접객실,             시간당,40000,"40,000",Y
7000001039,녹동농협 장례식장,전라남도 고흥군 도양읍 거금로 80 (봉암리),시설임대료,빈소+접객실,            3분향소접객실,              시간당,40000,"40,000",Y
7000001039,녹동농협 장례식장,전라남도 고흥군 도양읍 거금로 80 (봉암리),안치실이용료,일반,            안치료,                1일,100000,"100,000",Y
7000001039,녹동농협 장례식장,전라남도 고흥군 도양읍 거금로 80 (봉암리),기타,기타,             염습료,           2인1조,300000,"300,000",Y
1000000423,영암농협장례식장,전라남도 영암군 영암읍 낭주로 49 (춘양리),시설임대료,빈소+접객실,분향실,1일,0,0,Y
1000000423,영암농협장례식장,전라남도 영암군 영암읍 낭주로 49 (춘양리),시설임대료,염습실/입관실,입관실,1회,250000,"250,000",Y
1000000423,영암농협장례식장,전라남도 영암군 영암읍 낭주로 49 (춘양리),시설임대료,기타,접객실 1호실(특실),"24시간* 30,000원(시간적용)",720000,"720,000",Y
1000000423,영암농협장례식장,전라남도 영암군 영암읍 낭주로 49 (춘양리),시설임대료,기타,"접객실 2,3호실","24시간* 20,000원(시간적용)",480000,"480,000",Y
1000000423,영암농협장례식장,전라남도 영암군 영암읍 낭주로 49 (춘양리),안치실이용료,일반,안치실,1일,80000,"80,000",Y
1000000423,영암농협장례식장,전라남도 영암군 영암읍 낭주로 49 (춘양리),기타,-,-,-,0,,N
1000000281,백제병원장례식장,충청남도 논산시 시민로294번길 14 (내동),시설임대료,빈소+접객실,장례식장임대료(특),1실/24시간기준,800000,"800,000",Y
1000000281,백제병원장례식장,충청남도 논산시 시민로294번길 14 (내동),시설임대료,빈소+접객실,장례식장임대료(특),1실/24시간기준 국가유공자(20%감면),680000,"680,000",Y
1000000281,백제병원장례식장,충청남도 논산시 시민로294번길 14 (내동),시설임대료,빈소+접객실,장례식장임대료(일반),1실/24시간기준,530000,"530,000",Y
1000000281,백제병원장례식장,충청남도 논산시 시민로294번길 14 (내동),시설임대료,빈소+접객실,분향실,1일24시간기준,100000,"100,000",Y
1000000281,백제병원장례식장,충청남도 논산시 시민로294번길 14 (내동),시설임대료,기타,영결식장,1회당,100000,"100,000",Y
1000000281,백제병원장례식장,충청남도 논산시 시민로294번길 14 (내동),안치실이용료,일반,안치료,1실/24시간기준,96000,"96,000",Y
1000000281,백제병원장례식장,충청남도 논산시 시민로294번길 14 (내동),기타,-,-,-,0,,N
1000000044,거창적십자병원장례식장,"경상남도 거창군 거창읍 중앙로 91 (상림리, 거창적십자병원)",시설임대료,빈소+접객실,특실 분향실 및 접견실 사용료,1일당,456000,"456,000",Y
1000000044,거창적십자병원장례식장,"경상남도 거창군 거창읍 중앙로 91 (상림리, 거창적십자병원)",시설임대료,빈소+접객실,101호 분향실 및 접견실 사용료,1일당,408000,"408,000",Y
1000000044,거창적십자병원장례식장,"경상남도 거창군 거창읍 중앙로 91 (상림리, 거창적십자병원)",시설임대료,빈소+접객실,102호 분향실 및 접견실 사용료,1일당,300000,"300,000",Y
1000000044,거창적십자병원장례식장,"경상남도 거창군 거창읍 중앙로 91 (상림리, 거창적십자병원)",시설임대료,염습실/입관실,염습실 사용료,1회,300000,"300,000",Y
1000000044,거창적십자병원장례식장,"경상남도 거창군 거창읍 중앙로 91 (상림리, 거창적십자병원)",시설임대료,염습실/입관실,발인실 사용료,1회,50000,"50,000",Y
1000000044,거창적십자병원장례식장,"경상남도 거창군 거창읍 중앙로 91 (상림리, 거창적십자병원)",안치실이용료,일반,안치실 사용료,1일당,60000,"60,000",Y
1000000044,거창적십자병원장례식장,"경상남도 거창군 거창읍 중앙로 91 (상림리, 거창적십자병원)",기타,-,-,-,0,,N
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",시설임대료,빈소+접객실,분향1호실,1일,504000,"504,000",Y
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",시설임대료,빈소+접객실,분향2호실,1일,384000,"384,000",Y
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",시설임대료,빈소+접객실,분향3호실,1일,600000,"600,000",Y
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",시설임대료,빈소/분향실,-,-,0,,Y
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",시설임대료,접객실,-,-,0,,Y
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",시설임대료,염습실/입관실,염습실.입관실사용료,1회,200000,"200,000",Y
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",시설임대료,기타,-,-,0,,Y
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",안치실이용료,일반,안치료,1일,70000,"70,000",Y
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",안치실이용료,기타,-,-,0,,Y
7000002630,단양장례식장,"충청북도 단양군 단양읍 수양개유적로 6 (상진리, 단양장례식장)",기타,기타,관리비,1일,20000,"20,000",Y
1000000873,한일병원장례식장,서울특별시 도봉구 우이천로 308한일병원장례식장 (쌍문동),시설임대료,염습실/입관실,염습실사용료,-,300000,"300,000",Y
1000000873,한일병원장례식장,서울특별시 도봉구 우이천로 308한일병원장례식장 (쌍문동),시설임대료,기타,빈소 이용료,시간당,60000,"60,000",Y
1000000873,한일병원장례식장,서울특별시 도봉구 우이천로 308한일병원장례식장 (쌍문동),시설임대료,기타,빈소 이용료,시간당,55000,"55,000",Y
1000000873,한일병원장례식장,서울특별시 도봉구 우이천로 308한일병원장례식장 (쌍문동),시설임대료,기타,빈소 이용료,시간당,48000,"48,000",Y
1000000873,한일병원장례식장,서울특별시 도봉구 우이천로 308한일병원장례식장 (쌍문동),시설임대료,기타,빈소이용료,시간당,35000,"35,000",Y
1000000873,한일병원장례식장,서울특별시 도봉구 우이천로 308한일병원장례식장 (쌍문동),안치실이용료,일반,안치료,시간당,6000,"6,000",Y
1000000873,한일병원장례식장,서울특별시 도봉구 우이천로 308한일병원장례식장 (쌍문동),기타,-,-,-,0,,N
1000000618,운경의료재단곽병원장례식장,"대구광역시 중구 국채보상로 531 (수동, 곽병원)",시설임대료,빈소/분향실,조문실사용,1일기준,480000,"480,000",Y
1000000618,운경의료재단곽병원장례식장,"대구광역시 중구 국채보상로 531 (수동, 곽병원)",시설임대료,빈소/분향실,조문실 사용,1일 기준,240000,"240,000",Y
1000000618,운경의료재단곽병원장례식장,"대구광역시 중구 국채보상로 531 (수동, 곽병원)",시설임대료,염습실/입관실,염습실 사용료,1일 기준,250000,"250,000",Y
1000000618,운경의료재단곽병원장례식장,"대구광역시 중구 국채보상로 531 (수동, 곽병원)",안치실이용료,일반,고인안치실,1일기준,96000,"96,000",Y
1000000618,운경의료재단곽병원장례식장,"대구광역시 중구 국채보상로 531 (수동, 곽병원)",기타,기타,염습비,1회,300000,"300,000",Y
1000000618,운경의료재단곽병원장례식장,"대구광역시 중구 국채보상로 531 (수동, 곽병원)",기타,기타,청소비,1일,30000,"30,000",Y
1000000618,운경의료재단곽병원장례식장,"대구광역시 중구 국채보상로 531 (수동, 곽병원)",기타,기타,수시비,1회,50000,"50,000",Y
1000000474,숭례관장례식장,경상남도 통영시 충렬로 8-5 (서호동),시설임대료,빈소+접객실,분향소및 접객실 (모란실),24시간기준,480000,"480,000",Y
1000000474,숭례관장례식장,경상남도 통영시 충렬로 8-5 (서호동),시설임대료,빈소+접객실,분향소및 접객실 (난실),24시간기준,552000,"552,000",Y
1000000474,숭례관장례식장,경상남도 통영시 충렬로 8-5 (서호동),시설임대료,빈소+접객실,분향소및 접객실 (매화실),24시간기준,600000,"600,000",Y
1000000474,숭례관장례식장,경상남도 통영시 충렬로 8-5 (서호동),시설임대료,빈소+접객실,분향소 및 접객실 (국화실),24시간 기준,720000,"720,000",Y
1000000474,숭례관장례식장,경상남도 통영시 충렬로 8-5 (서호동),시설임대료,기타,예식실 사용료,1회기준,100000,"100,000",Y
1000000474,숭례관장례식장,경상남도 통영시 충렬로 8-5 (서호동),안치실이용료,일반,안치실 사용료,1일기준,120000,"120,000",Y
1000000474,숭례관장례식장,경상남도 통영시 충렬로 8-5 (서호동),기타,-,-,-,0,,N
1000000879,함열장례식장,전라북도 익산시 함열읍 정동1길 6-9 (와리),시설임대료,빈소+접객실,장례식장임대료(특),1시간당(1실),0,0,Y
1000000879,함열장례식장,전라북도 익산시 함열읍 정동1길 6-9 (와리),시설임대료,빈소+접객실,장례식장임대료(일반),1시간당(1실),0,0,Y
1000000879,함열장례식장,전라북도 익산시 함열읍 정동1길 6-9 (와리),안치실이용료,-,-,-,0,,N
1000000879,함열장례식장,전라북도 익산시 함열읍 정동1길 6-9 (와리),기타,-,-,-,0,,N
1000000764,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),시설임대료,빈소+접객실,장례식장 임대료(대),"1실 24시간 기준, 12시간 미만일 경우 반일 징수",100000,"100,000",Y
1000000764,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),시설임대료,빈소+접객실,장례식장 임대료(대),"국가유공자,수급자본인",0,0,Y
1000000764,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),시설임대료,빈소+접객실,장례식장 임대료(소),"1실 24시간 기준, 12시간 미만일 경우 반일 징수",50000,"50,000",Y
1000000764,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),시설임대료,빈소+접객실,장례식장 임대료(소),"국가유공자,수급자본인",0,0,Y
1000000764,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),시설임대료,염습실/입관실,염습실,1회 대여,30000,"30,000",Y
1000000764,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),시설임대료,염습실/입관실,염습실,"국가유공자,수급자본인",0,0,Y
1000000764,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),안치실이용료,일반,안치실,"1실 24시간 기준, 12시간 미만일 경우 반일 징수",50000,"50,000",Y
1000000764,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),안치실이용료,일반,안치실,"국가유공자,수급자본인",0,0,Y
1000000764,창녕군공설장례식장,경상남도 창녕군 창녕읍 탐하로 201 (술정리),기타,기타,염습비,1구당,150000,"150,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,201분향실/일,"분향실,접객실180석,상주실,샤워실",800000,"800,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,201분향실/시간,"분향실,접객실180석,상주실,샤워실",33500,"33,500",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,202분향실/일,"분향실,접객실140석,상주실,샤워실",600000,"600,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,202분향실/시간,"분향실,접객실140석,상주실,샤워실",25000,"25,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,301분향실/일,"분향실,접객실180석,상주실,샤워실",800000,"800,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,301분향실/시간,"분향실,접객실180석,상주실,샤워실",33500,"33,500",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,302분향실/일,"분향실,접객실140석,상주실,샤워실",600000,"600,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,302분향실/시간,"분향실,접객실170석,상주실,샤워실",25000,"25,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,401분향실/일,"분향실,접객실60석,상주실,샤워실",400000,"400,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,401분향실/시간,"분향실,접객실60석,상주실,샤워실",16700,"16,700",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,402분향실/일,"분향실,접객실60석,상주실,샤워실",400000,"400,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,402분향실/시간,"분향실,접객실60석,상주실,샤워실",16700,"16,700",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,403분향실/일,"분향실,접객실60석,상주실,샤워실",300000,"300,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,403분향실/시간,"분향실,접객실60석,상주실,샤워실",12500,"12,500",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,404분향실/일,"분향실,접객실60석,상주실,샤워실",300000,"300,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),시설임대료,빈소+접객실,404분향실/시간,"분향실,접객실60석,상주실,샤워실",12500,"12,500",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),안치실이용료,일반,안치실 사용료/일,1구,60000,"60,000",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),안치실이용료,일반,안치실 사용료/시간,1구,2500,"2,500",Y
7000002821,혼길장례식장,제주특별자치도 제주시 공항서로 131 (도두이동),기타,기타,게스트룸/총 6호실,"숙박,샤워시설",100000,"100,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",시설임대료,빈소+접객실,일반실(101호201호203호) 시설사용료,1일,660000,"660,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",시설임대료,빈소/분향실,202호,1일,900000,"900,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",시설임대료,빈소/분향실,vip실,1일,1320000,"1,320,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",시설임대료,접객실,-,-,0,,Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",시설임대료,염습실/입관실,입관실 사용료,1일/1회,300000,"300,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",안치실이용료,일반,안치료,1일,120000,"120,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",안치실이용료,기타,-,-,0,,Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,관, 0.6화장관,200000,"200,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,수의(이서), 화장용 ,250000,"250,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,수시,2인1조,100000,"100,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,입관용품,"한지,염지,베게등",60000,"60,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,명정,"공단(은분, 직접제작)",50000,"50,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,관보,공단,50000,"50,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,보공,4단,30000,"30,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,소창,30마기준,30000,"30,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,입관부속set,1회분,60000,"60,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,알콜,5병기준,15000,"15,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,탈지면,6봉지,30000,"30,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,위패,개당,20000,"20,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,양초,3개당,15000,"15,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,고급향,개향,20000,"20,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,염습비용,1회,350000,"350,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,밥/쌀 국내산,50인분,50000,"50,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,육개장/소고기(호주산),50인분,160000,"160,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,김치/배추(국산)고추가루(국산),5kg,60000,"60,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,코다리찜/코다리(러시아),5kg,130000,"130,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,홍어무침/홍어(이르헨티나), 4kg,130000,"130,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,동그랑땡/해물(수입),2.5kg,80000,"80,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,동태전/동태(러시아),3kg,100000,"100,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,편육(국내산)새우젓(중국),4kg,110000,"110,000",Y
1000000190,플러스단원병원장례문화원,"경기도 안산시 단원구 원포공원로 10,지상1.2.3층 (초지동)",기타,기타,분향제상,한상,150000,"150,000",Y
